Overall Qual,Overall Cond,Year Built,Total Bsmt SF,Gr Liv Area,Full Bath,TotRms AbvGrd,Garage Yr Blt,Garage Area,SalePrice,Has_remod,External_SF,Lot Shape,Garage Finish,Exter Qual,Electrical,Heating QC,Mas Vnr Type,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
6,8,1930,813.0,813,1,5,1932.0,270.0,110000,75,113,1,1.0,2,4,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,5,2001,1299.0,1872,2,7,2001.0,531.0,261500,0,282,1,2.0,3,5,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1956,1050.0,1050,1,5,1956.0,338.0,128900,0,0,1,1.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,5,1993,1733.0,3500,3,11,1993.0,959.0,584500,1,956,3,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,5,1954,864.0,948,1,5,1954.0,248.0,111000,0,0,1,1.0,2,5,5.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1926,750.0,1316,1,7,1965.0,576.0,90000,24,0,1,1.0,2,5,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1965,1021.0,2380,2,7,1965.0,596.0,129000,14,265,3,1.0,2,5,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1954,1296.0,1640,1,7,1993.0,924.0,224000,52,108,3,1.0,3,5,5.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,2005,600.0,1200,2,5,2005.0,480.0,165000,0,166,1,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,8,1920,662.0,1324,1,6,1920.0,180.0,122000,73,0,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,5,2006,1546.0,1564,2,6,2008.0,502.0,267300,1,132,3,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,5,2008,1926.0,3140,3,11,2009.0,820.0,485000,1,222,1,3.0,4,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,5,1962,1595.0,2486,2,8,1962.0,576.0,220000,0,0,2,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,5,1997,864.0,1771,2,6,1997.0,600.0,215700,0,96,3,2.0,2,5,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2004,1836.0,1836,2,7,2004.0,862.0,280000,1,310,3,3.0,3,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,5,2003,1603.0,1575,2,7,2003.0,732.0,284000,1,244,3,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,6,1970,630.0,630,1,3,0.0,0.0,84500,0,0,1,0.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1963,1395.0,1395,1,7,1963.0,440.0,192000,21,657,1,2.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,8,1930,502.0,1004,1,5,1930.0,200.0,105000,20,280,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,5,2004,1860.0,1836,2,8,2004.0,484.0,216837,1,153,1,3.0,3,5,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1960,1296.0,1496,2,6,1960.0,450.0,141500,0,22,1,2.0,1,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,7,1967,894.0,894,1,5,1967.0,450.0,130000,36,0,3,2.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,5,1978,1040.0,1040,2,5,0.0,0.0,124000,0,0,1,0.0,2,5,3.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1923,859.0,1828,2,6,0.0,0.0,150909,76,174,1,0.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1952,1008.0,1008,1,4,1952.0,280.0,139500,51,154,1,2.0,2,4,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,1955,864.0,864,1,5,1996.0,528.0,79275,0,196,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2006,1476.0,1484,2,6,2006.0,472.0,265900,0,153,3,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,5,1930,768.0,790,1,4,1925.0,160.0,91000,20,141,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,6,1977,1122.0,1934,2,6,1977.0,567.0,185000,0,176,1,1.0,2,5,5.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1959,1150.0,1150,1,6,1959.0,300.0,141000,0,0,1,2.0,2,4,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2007,1582.0,2152,2,7,2007.0,728.0,260116,1,368,3,1.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,6,1941,672.0,672,1,4,1941.0,234.0,113000,9,113,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,1995,1401.0,1511,2,6,1995.0,811.0,225000,0,210,4,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,6,1945,793.0,793,1,4,1945.0,240.0,113000,5,0,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1975,1008.0,1096,1,5,1975.0,352.0,125200,0,0,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2007,918.0,2100,2,8,2007.0,786.0,319500,0,276,3,3.0,4,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,6,1945,913.0,1558,1,6,1962.0,288.0,140000,5,0,1,1.0,2,4,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1958,1632.0,1650,1,6,1958.0,518.0,250764,0,0,3,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,5,2007,948.0,2088,2,10,2007.0,656.0,250000,0,124,1,3.0,4,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,5,2005,768.0,1536,2,6,2005.0,400.0,176000,1,138,1,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1957,1331.0,1721,1,8,1957.0,464.0,174850,12,0,1,1.0,2,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1978,804.0,1548,2,7,1978.0,440.0,147000,0,108,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,5,1979,918.0,918,2,5,1979.0,264.0,99500,0,28,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,5,2009,1365.0,2690,2,8,2009.0,864.0,398800,0,197,1,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,5,1999,953.0,1647,2,7,1999.0,460.0,175000,1,40,1,2.0,2,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,1954,825.0,825,1,4,1954.0,350.0,109500,0,0,1,1.0,2,4,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,3,1970,1657.0,1657,2,7,1970.0,484.0,163500,0,0,2,1.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,1941,788.0,788,1,4,0.0,0.0,100000,9,0,1,0.0,2,4,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,1992,1334.0,2826,2,9,1992.0,888.0,334000,1,385,1,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,5,1968,864.0,864,1,4,1969.0,280.0,137250,0,226,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,5,2005,1392.0,2462,2,9,2006.0,576.0,320000,1,371,3,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,1959,1063.0,1287,1,7,1997.0,576.0,162000,47,381,3,3.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2009,1470.0,1478,2,7,2009.0,484.0,222000,0,144,4,3.0,4,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,5,2003,698.0,1342,2,7,2003.0,393.0,178000,0,156,3,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,1940,788.0,804,1,4,1940.0,240.0,119000,52,0,1,1.0,2,5,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,5,1962,864.0,1812,2,8,1962.0,264.0,169500,0,168,1,2.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2000,952.0,2256,2,8,2000.0,554.0,236000,0,278,3,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2007,1596.0,1648,2,5,2007.0,525.0,294464,1,215,3,3.0,4,5,5.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1969,952.0,2112,2,9,1969.0,576.0,206900,0,280,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2004,956.0,2084,2,8,2004.0,618.0,233000,0,45,3,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,5,1924,1032.0,1032,1,5,1995.0,280.0,108000,26,0,1,1.0,2,4,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,5,1995,680.0,1470,2,7,1995.0,420.0,165000,1,241,1,3.0,2,5,4.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1977,1040.0,1040,1,5,1977.0,748.0,134900,0,0,3,1.0,2,5,3.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,1939,884.0,884,1,5,1939.0,240.0,113000,11,0,1,1.0,3,5,5.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1996,1097.0,1097,1,6,1996.0,242.0,147900,0,306,4,1.0,2,5,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8,1922,864.0,864,1,4,0.0,0.0,99900,28,96,1,0.0,2,5,5.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1975,855.0,1456,2,7,1975.0,460.0,143000,0,0,1,2.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,6,1934,816.0,1176,1,6,1985.0,528.0,114500,16,112,1,1.0,2,5,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1967,912.0,941,1,6,1967.0,288.0,129200,0,64,3,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,5,2008,1600.0,1652,2,5,2008.0,482.0,392500,0,215,3,3.0,4,5,5.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,1941,1152.0,2340,2,9,1941.0,252.0,266500,65,60,1,2.0,4,5,5.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,1998,384.0,1382,2,7,1998.0,396.0,177500,0,256,3,3.0,3,5,4.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,1968,1008.0,1008,1,6,1968.0,384.0,139500,0,144,3,1.0,2,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,2007,608.0,1396,2,6,2007.0,440.0,170000,0,136,1,3.0,3,5,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1964,845.0,2154,2,8,1964.0,539.0,224500,33,0,1,2.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2003,1082.0,2400,3,10,2003.0,730.0,290000,1,154,3,3.0,3,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,4,1931,1040.0,1818,1,7,1951.0,240.0,169500,19,0,1,1.0,2,3,5.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2004,1710.0,1710,2,7,2004.0,550.0,240000,1,148,3,3.0,3,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1955,1078.0,1150,1,6,1955.0,288.0,144000,0,0,1,3.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1964,816.0,1977,1,9,1964.0,540.0,165000,14,52,1,2.0,2,5,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1990,1332.0,1332,2,5,1990.0,542.0,145000,1,60,1,2.0,3,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,3,1964,1250.0,1298,2,5,1964.0,504.0,114000,0,144,3,1.0,2,5,5.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2006,1935.0,1973,2,9,2006.0,895.0,395000,0,360,1,3.0,3,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,5,1973,525.0,1092,1,6,1973.0,440.0,105500,0,0,1,1.0,2,5,3.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,1998,1049.0,1916,2,8,1998.0,741.0,254900,1,70,1,1.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,1950,864.0,1238,1,6,1950.0,357.0,102000,0,171,1,1.0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2001,944.0,1840,2,6,2001.0,622.0,230000,0,45,1,2.0,3,5,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8,1920,939.0,1513,1,8,1933.0,180.0,137500,84,24,1,1.0,2,5,5.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,1928,1008.0,1143,1,5,1992.0,288.0,138000,55,265,3,1.0,3,5,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1983,520.0,1338,1,5,1983.0,576.0,156500,0,0,3,1.0,3,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,7,1970,864.0,864,1,5,1994.0,463.0,124500,0,0,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,6,1977,808.0,1969,2,8,1977.0,534.0,190000,0,0,1,2.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,5,2007,1266.0,1266,2,6,2007.0,388.0,159895,0,116,1,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1921,612.0,2601,3,8,1998.0,621.0,189000,77,183,1,2.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,6,1964,912.0,912,1,6,0.0,0.0,124000,0,0,3,0.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,6,1957,1392.0,1392,1,5,1957.0,528.0,121500,39,0,3,1.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,5,1957,1824.0,1824,2,9,1958.0,484.0,146000,0,0,1,1.0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2000,928.0,1823,2,6,2000.0,626.0,235000,1,228,3,2.0,3,5,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2004,1594.0,1646,2,5,2004.0,525.0,300000,1,181,3,3.0,3,5,5.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,1970,546.0,1092,1,5,0.0,0.0,90500,0,0,1,0.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1965,1728.0,1728,2,10,1987.0,576.0,142600,0,0,3,1.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2002,1573.0,1573,2,6,2002.0,544.0,227000,0,72,3,2.0,3,5,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,1940,920.0,2480,2,13,1940.0,400.0,205000,10,0,3,1.0,2,5,5.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,1999,1341.0,1341,1,5,1999.0,482.0,246900,1,324,4,2.0,3,5,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,1895,173.0,1361,1,6,1895.0,185.0,89000,55,123,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,1948,744.0,1120,1,5,1956.0,480.0,64000,2,0,1,1.0,2,3,5.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,1978,1226.0,1226,1,4,1978.0,484.0,170000,0,193,3,3.0,3,5,3.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2008,1734.0,2822,3,12,2009.0,1020.0,582933,1,222,1,2.0,4,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,6,1925,1103.0,1103,1,5,1976.0,440.0,110500,55,286,1,1.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,6,1960,1179.0,1179,1,5,1960.0,622.0,110000,0,0,1,3.0,2,5,4.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,1947,698.0,698,1,4,0.0,0.0,118000,61,200,1,0.0,2,5,5.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2003,998.0,2046,2,8,2003.0,871.0,284000,1,382,1,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,6,1962,858.0,1716,1,8,1962.0,490.0,171000,0,84,3,3.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2004,835.0,1812,2,8,2004.0,478.0,193000,0,237,3,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,6,1976,1090.0,1178,1,6,1976.0,502.0,135000,27,44,4,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,1919,818.0,1636,1,7,1919.0,288.0,167000,31,0,1,1.0,2,5,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,1950,576.0,864,1,5,1952.0,528.0,105000,0,0,1,2.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,5,1999,1588.0,1588,2,6,1999.0,472.0,214000,0,187,3,2.0,3,5,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2004,1420.0,1914,2,9,2004.0,746.0,279000,0,295,3,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,6,1975,675.0,1875,3,8,1975.0,485.0,184500,25,76,1,2.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,7,1948,649.0,1183,1,6,1981.0,308.0,120000,54,176,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,6,1992,816.0,1730,2,6,1992.0,528.0,171500,0,91,1,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,5,2006,625.0,1250,2,5,2006.0,528.0,164700,1,54,3,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,1989,868.0,2559,2,9,1989.0,506.0,209000,0,245,3,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,5,2004,1365.0,1548,2,7,2004.0,388.0,225000,0,163,1,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,1910,658.0,1184,1,8,0.0,0.0,81000,86,151,1,0.0,2,5,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2006,1670.0,1670,2,6,2006.0,928.0,336820,0,240,3,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
